a : 624.0000, 0 -> 2
b : -456.0000, 0 -> 7
a : 991.0000, 1 -> 6
b : 440.0000, 1 -> 6
a : -215.0000, 2 -> 3
b : -408.0000, 2 -> 7
a : -416.0000, 3 -> 0
b : 684.0000, 3 -> 0
a : -547.0000, 4 -> 7
b : 587.0000, 4 -> 5
a : -236.0000, 5 -> 0
b : 452.0000, 5 -> 2
a : -650.0000, 6 -> 1
b : 366.0000, 6 -> 4
a : 70.0000, 7 -> 7
b : -168.0000, 7 -> 7
a : 917.0000, 0 -> 2
a : 37.0000, 1 -> 0
a : 977.0000, 2 -> 4
a : 268.0000, 3 -> 7
a : -528.0000, 4 -> 1
a : 953.0000, 5 -> 4
b : -251.0000, 6 -> 3
b : 893.0000, 7 -> 2
