a : -820.0000, 0 -> 1
b : 320.0000, 0 -> 0
c : -260.0000, 0 -> 2
d : 74.0000, 0 -> 2
a : -847.0000, 1 -> 3
b : -494.0000, 1 -> 1
c : 326.0000, 1 -> 2
d : 578.0000, 1 -> 3
a : -324.0000, 2 -> 0
b : 401.0000, 2 -> 0
c : 339.0000, 2 -> 1
d : 718.0000, 2 -> 3
a : 149.0000, 3 -> 1
b : -603.0000, 3 -> 0
c : 15.0000, 3 -> 3
d : 830.0000, 3 -> 2
a : -941.0000, 0 -> 3
d : 33.0000, 0 -> 3
d : 527.0000, 1 -> 0
a : 134.0000, 1 -> 3
b : 622.0000, 2 -> 2
d : 401.0000, 2 -> 0
c : 117.0000, 3 -> 0
a : -123.0000, 3 -> 3
