a : 123.0000, 0 -> 4
b : -796.0000, 0 -> 0
c : -784.0000, 0 -> 4
d : -457.0000, 0 -> 1
a : 148.0000, 1 -> 4
b : 814.0000, 1 -> 2
c : 204.0000, 1 -> 3
d : 171.0000, 1 -> 3
a : 263.0000, 2 -> 0
b : 978.0000, 2 -> 5
c : 438.0000, 2 -> 1
d : 219.0000, 2 -> 6
a : 410.0000, 3 -> 3
b : -554.0000, 3 -> 7
c : -122.0000, 3 -> 6
d : 767.0000, 3 -> 0
a : -130.0000, 4 -> 3
b : -638.0000, 4 -> 6
c : -425.0000, 4 -> 0
d : -734.0000, 4 -> 4
a : 978.0000, 5 -> 6
b : 830.0000, 5 -> 5
c : 444.0000, 5 -> 1
d : 31.0000, 5 -> 6
a : -460.0000, 6 -> 1
b : -860.0000, 6 -> 1
c : -554.0000, 6 -> 3
d : 78.0000, 6 -> 6
a : -231.0000, 7 -> 3
b : 884.0000, 7 -> 6
c : 260.0000, 7 -> 5
d : 332.0000, 7 -> 5
c : -945.0000, 0 -> 2
a : -336.0000, 0 -> 3
c : 157.0000, 1 -> 0
a : -892.0000, 1 -> 5
d : -727.0000, 2 -> 5
d : 306.0000, 2 -> 4
a : 428.0000, 3 -> 0
b : 805.0000, 3 -> 5
d : 865.0000, 4 -> 4
b : 459.0000, 4 -> 1
c : -895.0000, 5 -> 3
c : 41.0000, 5 -> 3
c : -277.0000, 6 -> 7
a : -522.0000, 6 -> 5
b : 911.0000, 7 -> 3
b : 169.0000, 7 -> 2
