a : -655.0000, 0 -> 4
b : 128.0000, 0 -> 3
a : 537.0000, 1 -> 5
b : 160.0000, 1 -> 0
a : 155.0000, 2 -> 2
b : 457.0000, 2 -> 7
a : 57.0000, 3 -> 6
b : -767.0000, 3 -> 7
a : 99.0000, 4 -> 0
b : 562.0000, 4 -> 2
a : -186.0000, 5 -> 4
b : -11.0000, 5 -> 3
a : 737.0000, 6 -> 1
b : 404.0000, 6 -> 5
a : 638.0000, 7 -> 1
b : 476.0000, 7 -> 4
a : -816.0000, 0 -> 6
b : 89.0000, 1 -> 2
b : -317.0000, 2 -> 6
a : 400.0000, 3 -> 5
a : 602.0000, 4 -> 3
b : -810.0000, 5 -> 7
a : -145.0000, 6 -> 2
a : 187.0000, 7 -> 3
