a : 406.0000, 0 -> 3
b : -601.0000, 0 -> 4
c : 133.0000, 0 -> 2
d : 448.0000, 0 -> 3
a : 237.0000, 1 -> 3
b : -736.0000, 1 -> 0
c : 830.0000, 1 -> 6
d : -961.0000, 1 -> 3
a : 769.0000, 2 -> 4
b : 781.0000, 2 -> 1
c : -439.0000, 2 -> 1
d : 915.0000, 2 -> 0
a : 777.0000, 3 -> 5
b : 819.0000, 3 -> 1
c : 397.0000, 3 -> 2
d : -618.0000, 3 -> 2
a : 45.0000, 4 -> 0
b : 304.0000, 4 -> 1
c : 946.0000, 4 -> 2
d : 590.0000, 4 -> 6
a : -615.0000, 5 -> 6
b : 711.0000, 5 -> 1
c : 37.0000, 5 -> 6
d : -829.0000, 5 -> 3
a : -700.0000, 6 -> 5
b : 268.0000, 6 -> 2
c : 967.0000, 6 -> 5
d : 859.0000, 6 -> 2
a : -876.0000, 7 -> 0
b : 433.0000, 7 -> 4
c : 713.0000, 7 -> 4
d : -841.0000, 7 -> 7
b : -103.0000, 0 -> 6
d : 109.0000, 0 -> 2
c : 885.0000, 1 -> 0
a : 423.0000, 1 -> 7
d : 536.0000, 2 -> 4
a : -186.0000, 2 -> 0
b : -386.0000, 3 -> 1
b : -536.0000, 3 -> 4
b : -947.0000, 4 -> 2
b : -432.0000, 4 -> 7
b : 943.0000, 5 -> 2
c : -31.0000, 5 -> 5
d : 288.0000, 6 -> 4
a : 0.0000, 6 -> 4
b : 644.0000, 7 -> 3
d : 531.0000, 7 -> 7
