a : 614.0000, 0 -> 3
b : -489.0000, 0 -> 7
c : -529.0000, 0 -> 7
d : -661.0000, 0 -> 3
a : 701.0000, 1 -> 5
b : 294.0000, 1 -> 1
c : -334.0000, 1 -> 2
d : 492.0000, 1 -> 6
a : 958.0000, 2 -> 2
b : 130.0000, 2 -> 3
c : 218.0000, 2 -> 0
d : -237.0000, 2 -> 0
a : 236.0000, 3 -> 7
b : 851.0000, 3 -> 0
c : -470.0000, 3 -> 7
d : -746.0000, 3 -> 1
a : -241.0000, 4 -> 5
b : -503.0000, 4 -> 0
c : -771.0000, 4 -> 2
d : 832.0000, 4 -> 7
a : 224.0000, 5 -> 6
b : 622.0000, 5 -> 6
c : -73.0000, 5 -> 6
d : -134.0000, 5 -> 2
a : 124.0000, 6 -> 1
b : -541.0000, 6 -> 4
c : 640.0000, 6 -> 7
d : 721.0000, 6 -> 6
a : -259.0000, 7 -> 3
b : 485.0000, 7 -> 2
c : 147.0000, 7 -> 2
d : -955.0000, 7 -> 7
d : -634.0000, 0 -> 5
b : -511.0000, 0 -> 1
a : 405.0000, 1 -> 3
d : -625.0000, 1 -> 4
a : -168.0000, 2 -> 6
c : -810.0000, 2 -> 1
c : 185.0000, 3 -> 2
d : 651.0000, 3 -> 3
b : 903.0000, 4 -> 3
b : -629.0000, 4 -> 3
a : -830.0000, 5 -> 6
a : -691.0000, 5 -> 0
c : -940.0000, 6 -> 7
a : -708.0000, 6 -> 7
c : 266.0000, 7 -> 7
c : 85.0000, 7 -> 1
