a : -764.0000, 0 -> 7
b : 343.0000, 0 -> 7
a : 907.0000, 1 -> 3
b : 4.0000, 1 -> 5
a : 671.0000, 2 -> 4
b : -695.0000, 2 -> 3
a : 398.0000, 3 -> 7
b : -944.0000, 3 -> 6
a : -608.0000, 4 -> 6
b : -199.0000, 4 -> 6
a : 313.0000, 5 -> 1
b : 286.0000, 5 -> 7
a : 472.0000, 6 -> 0
b : 882.0000, 6 -> 7
a : 192.0000, 7 -> 4
b : -669.0000, 7 -> 4
b : 920.0000, 0 -> 6
b : -33.0000, 1 -> 2
b : -624.0000, 2 -> 6
b : -28.0000, 3 -> 5
b : -922.0000, 4 -> 3
b : -146.0000, 5 -> 0
a : 79.0000, 6 -> 4
b : -104.0000, 7 -> 7
