a : 40.0000, 0 -> 2
b : 325.0000, 0 -> 0
c : -153.0000, 0 -> 3
d : 320.0000, 0 -> 3
a : 299.0000, 1 -> 3
b : -107.0000, 1 -> 1
c : 897.0000, 1 -> 3
d : -102.0000, 1 -> 3
a : 450.0000, 2 -> 0
b : 806.0000, 2 -> 0
c : 600.0000, 2 -> 3
d : 307.0000, 2 -> 2
a : -173.0000, 3 -> 0
b : 286.0000, 3 -> 3
c : -696.0000, 3 -> 2
d : -617.0000, 3 -> 0
c : -756.0000, 0 -> 0
d : 68.0000, 0 -> 1
c : -378.0000, 1 -> 0
b : 794.0000, 1 -> 3
b : 180.0000, 2 -> 1
c : 835.0000, 2 -> 2
c : -949.0000, 3 -> 2
d : 987.0000, 3 -> 0
