a : 589.0000, 0 -> 2
b : -678.0000, 0 -> 0
a : -962.0000, 1 -> 0
b : 22.0000, 1 -> 5
a : -269.0000, 2 -> 6
b : 485.0000, 2 -> 5
a : -961.0000, 3 -> 7
b : -948.0000, 3 -> 1
a : 765.0000, 4 -> 2
b : 378.0000, 4 -> 5
a : -670.0000, 5 -> 7
b : 987.0000, 5 -> 3
a : 822.0000, 6 -> 1
b : 539.0000, 6 -> 2
a : -412.0000, 7 -> 3
b : -589.0000, 7 -> 0
b : 151.0000, 0 -> 1
a : 548.0000, 1 -> 0
b : 671.0000, 2 -> 5
b : 219.0000, 3 -> 7
a : -922.0000, 4 -> 4
b : -205.0000, 5 -> 3
a : -897.0000, 6 -> 5
a : -444.0000, 7 -> 0
a : 126.0000, 5 -> 4
