a : -641.0000, 0 -> 4
b : 447.0000, 0 -> 1
a : 164.0000, 1 -> 6
b : 40.0000, 1 -> 7
a : 710.0000, 2 -> 0
b : 57.0000, 2 -> 0
a : -349.0000, 3 -> 6
b : 79.0000, 3 -> 0
a : -476.0000, 4 -> 4
b : 469.0000, 4 -> 5
a : -543.0000, 5 -> 4
b : -163.0000, 5 -> 6
a : -332.0000, 6 -> 4
b : -168.0000, 6 -> 4
a : -118.0000, 7 -> 2
b : 703.0000, 7 -> 4
b : 375.0000, 0 -> 6
b : -478.0000, 1 -> 2
a : 747.0000, 2 -> 3
a : -567.0000, 3 -> 6
b : -677.0000, 4 -> 2
a : -192.0000, 5 -> 4
b : 109.0000, 6 -> 7
a : -699.0000, 7 -> 2
