a : 394.0000, 0 -> 2
b : -533.0000, 0 -> 6
c : 58.0000, 0 -> 1
d : 54.0000, 0 -> 2
a : 76.0000, 1 -> 3
b : -717.0000, 1 -> 1
c : 548.0000, 1 -> 0
d : 101.0000, 1 -> 4
a : 264.0000, 2 -> 5
b : -808.0000, 2 -> 1
c : -117.0000, 2 -> 1
d : 691.0000, 2 -> 3
a : -339.0000, 3 -> 2
b : 152.0000, 3 -> 3
c : -487.0000, 3 -> 7
d : 609.0000, 3 -> 6
a : 929.0000, 4 -> 3
b : 188.0000, 4 -> 7
c : -831.0000, 4 -> 0
d : 715.0000, 4 -> 2
a : -354.0000, 5 -> 5
b : -435.0000, 5 -> 0
c : 125.0000, 5 -> 5
d : 324.0000, 5 -> 1
a : -697.0000, 6 -> 0
b : -764.0000, 6 -> 2
c : 108.0000, 6 -> 6
d : 155.0000, 6 -> 1
a : -329.0000, 7 -> 5
b : -601.0000, 7 -> 0
c : -532.0000, 7 -> 6
d : 858.0000, 7 -> 4
d : -442.0000, 0 -> 4
a : 721.0000, 0 -> 7
c : 925.0000, 1 -> 2
c : -304.0000, 1 -> 3
c : 852.0000, 2 -> 5
d : 446.0000, 2 -> 6
c : -337.0000, 3 -> 5
d : 796.0000, 3 -> 2
a : -10.0000, 4 -> 2
c : -900.0000, 4 -> 6
d : 84.0000, 5 -> 0
b : -168.0000, 5 -> 0
a : -57.0000, 6 -> 7
d : -302.0000, 6 -> 1
b : 949.0000, 7 -> 3
d : -378.0000, 7 -> 6
