a : 954.0000, 0 -> 6
b : -427.0000, 0 -> 5
c : 260.0000, 0 -> 3
d : -907.0000, 0 -> 4
a : -135.0000, 1 -> 4
b : -301.0000, 1 -> 6
c : -599.0000, 1 -> 4
d : 114.0000, 1 -> 0
a : -944.0000, 2 -> 1
b : 90.0000, 2 -> 4
c : -898.0000, 2 -> 5
d : -822.0000, 2 -> 7
a : -751.0000, 3 -> 5
b : 510.0000, 3 -> 5
c : 767.0000, 3 -> 6
d : 874.0000, 3 -> 6
a : -3.0000, 4 -> 2
b : -392.0000, 4 -> 1
c : -205.0000, 4 -> 7
d : 868.0000, 4 -> 5
a : 174.0000, 5 -> 5
b : -674.0000, 5 -> 0
c : 33.0000, 5 -> 0
d : -499.0000, 5 -> 4
a : -425.0000, 6 -> 4
b : 206.0000, 6 -> 2
c : 385.0000, 6 -> 0
d : -107.0000, 6 -> 3
a : 891.0000, 7 -> 2
b : -895.0000, 7 -> 6
c : 964.0000, 7 -> 2
d : 850.0000, 7 -> 5
c : -474.0000, 0 -> 4
c : -627.0000, 0 -> 1
b : -193.0000, 1 -> 2
c : -752.0000, 1 -> 3
a : -81.0000, 2 -> 2
a : -398.0000, 2 -> 0
d : 76.0000, 3 -> 7
d : 96.0000, 3 -> 3
b : -284.0000, 4 -> 5
b : -335.0000, 4 -> 2
d : -659.0000, 5 -> 6
c : -287.0000, 5 -> 1
b : 840.0000, 6 -> 5
a : -27.0000, 6 -> 6
a : 823.0000, 7 -> 0
d : 384.0000, 7 -> 7
