a : -695.0000, 0 -> 0
b : -912.0000, 0 -> 7
a : 587.0000, 1 -> 1
b : 272.0000, 1 -> 0
a : -149.0000, 2 -> 7
b : -281.0000, 2 -> 7
a : -526.0000, 3 -> 7
b : 975.0000, 3 -> 7
a : 543.0000, 4 -> 0
b : 241.0000, 4 -> 3
a : 961.0000, 5 -> 3
b : -592.0000, 5 -> 7
a : -393.0000, 6 -> 3
b : 95.0000, 6 -> 1
a : 621.0000, 7 -> 2
b : -320.0000, 7 -> 6
b : 113.0000, 0 -> 4
a : -318.0000, 1 -> 7
b : 252.0000, 2 -> 1
b : -403.0000, 3 -> 1
b : -643.0000, 4 -> 0
a : 166.0000, 5 -> 1
a : 26.0000, 6 -> 2
a : 233.0000, 7 -> 5
