a : 418.0000, 0 -> 1
b : 72.0000, 0 -> 5
a : -960.0000, 1 -> 4
b : -295.0000, 1 -> 7
a : -81.0000, 2 -> 0
b : -685.0000, 2 -> 0
a : 582.0000, 3 -> 1
b : 544.0000, 3 -> 0
a : 11.0000, 4 -> 6
b : 393.0000, 4 -> 4
a : -712.0000, 5 -> 1
b : 283.0000, 5 -> 2
a : -938.0000, 6 -> 2
b : 308.0000, 6 -> 3
a : 698.0000, 7 -> 7
b : -126.0000, 7 -> 2
a : -508.0000, 0 -> 2
b : 394.0000, 1 -> 0
b : 58.0000, 2 -> 6
b : 882.0000, 3 -> 1
a : 526.0000, 4 -> 2
a : 6.0000, 5 -> 7
a : -236.0000, 6 -> 7
b : 153.0000, 7 -> 0
