a : -1.0000, 0 -> 4
b : 871.0000, 0 -> 6
a : 210.0000, 1 -> 4
b : -439.0000, 1 -> 6
a : 860.0000, 2 -> 2
b : -481.0000, 2 -> 6
a : -876.0000, 3 -> 0
b : -200.0000, 3 -> 4
a : 174.0000, 4 -> 1
b : 715.0000, 4 -> 0
a : -173.0000, 5 -> 6
b : 708.0000, 5 -> 5
a : 844.0000, 6 -> 3
b : 304.0000, 6 -> 6
a : -833.0000, 7 -> 1
b : -345.0000, 7 -> 4
b : -151.0000, 0 -> 4
a : -294.0000, 1 -> 0
b : -837.0000, 2 -> 7
b : -443.0000, 3 -> 5
a : -969.0000, 4 -> 6
b : 186.0000, 5 -> 3
b : -991.0000, 6 -> 1
b : 706.0000, 7 -> 4
a : 842.0000, 1 -> 7
b : 549.0000, 5 -> 2
