a : -789.0000, 0 -> 6
b : -388.0000, 0 -> 0
a : 731.0000, 1 -> 0
b : -120.0000, 1 -> 4
a : 864.0000, 2 -> 7
b : -714.0000, 2 -> 0
a : 541.0000, 3 -> 4
b : -981.0000, 3 -> 5
a : 246.0000, 4 -> 5
b : -831.0000, 4 -> 2
a : 80.0000, 5 -> 2
b : -203.0000, 5 -> 7
a : 40.0000, 6 -> 0
b : -934.0000, 6 -> 2
a : -800.0000, 7 -> 1
b : 351.0000, 7 -> 1
a : 421.0000, 0 -> 3
a : 996.0000, 1 -> 4
a : -593.0000, 2 -> 3
a : 971.0000, 3 -> 2
a : 861.0000, 4 -> 7
b : -738.0000, 5 -> 7
b : 628.0000, 6 -> 7
a : 47.0000, 7 -> 2
