a : -590.0000, 0 -> 5
b : 819.0000, 0 -> 7
c : -169.0000, 0 -> 6
d : 388.0000, 0 -> 0
a : -880.0000, 1 -> 6
b : -143.0000, 1 -> 4
c : 513.0000, 1 -> 5
d : 787.0000, 1 -> 6
a : 439.0000, 2 -> 3
b : 694.0000, 2 -> 4
c : -653.0000, 2 -> 6
d : -171.0000, 2 -> 2
a : -190.0000, 3 -> 1
b : 829.0000, 3 -> 6
c : 82.0000, 3 -> 2
d : 627.0000, 3 -> 0
a : 13.0000, 4 -> 7
b : 240.0000, 4 -> 5
c : -257.0000, 4 -> 5
d : -313.0000, 4 -> 1
a : 620.0000, 5 -> 2
b : 851.0000, 5 -> 1
c : 593.0000, 5 -> 7
d : 24.0000, 5 -> 1
a : -117.0000, 6 -> 3
b : -177.0000, 6 -> 0
c : -668.0000, 6 -> 6
d : 517.0000, 6 -> 5
a : -104.0000, 7 -> 0
b : -718.0000, 7 -> 5
c : 1.0000, 7 -> 0
d : -231.0000, 7 -> 4
d : -161.0000, 0 -> 6
d : 590.0000, 0 -> 1
c : -684.0000, 1 -> 6
a : 941.0000, 1 -> 7
c : 500.0000, 2 -> 4
c : 255.0000, 2 -> 6
d : -802.0000, 3 -> 6
b : 336.0000, 3 -> 2
a : 684.0000, 4 -> 3
c : -959.0000, 4 -> 2
c : 312.0000, 5 -> 7
b : -660.0000, 5 -> 3
a : 184.0000, 6 -> 1
b : 888.0000, 6 -> 7
c : -8.0000, 7 -> 0
c : -825.0000, 7 -> 6
