a : -302.0000, 0 -> 3
b : 178.0000, 0 -> 2
c : 771.0000, 0 -> 3
d : -284.0000, 0 -> 2
a : 422.0000, 1 -> 3
b : 222.0000, 1 -> 3
c : -344.0000, 1 -> 3
d : -985.0000, 1 -> 3
a : 431.0000, 2 -> 3
b : 37.0000, 2 -> 3
c : 340.0000, 2 -> 2
d : -396.0000, 2 -> 3
a : 629.0000, 3 -> 3
b : -495.0000, 3 -> 1
c : 647.0000, 3 -> 2
d : 684.0000, 3 -> 0
d : -998.0000, 0 -> 3
b : -906.0000, 0 -> 3
c : -547.0000, 1 -> 0
b : 233.0000, 1 -> 1
d : 569.0000, 2 -> 2
d : 176.0000, 2 -> 3
b : 619.0000, 3 -> 3
d : 115.0000, 3 -> 1
