a : 799.0000, 0 -> 2
b : 128.0000, 0 -> 5
a : 512.0000, 1 -> 2
b : -959.0000, 1 -> 5
a : -107.0000, 2 -> 1
b : -274.0000, 2 -> 2
a : 299.0000, 3 -> 4
b : -628.0000, 3 -> 1
a : -749.0000, 4 -> 0
b : 540.0000, 4 -> 2
a : 920.0000, 5 -> 5
b : 810.0000, 5 -> 6
a : 626.0000, 6 -> 0
b : 473.0000, 6 -> 6
a : -944.0000, 7 -> 1
b : 492.0000, 7 -> 6
b : -473.0000, 0 -> 4
a : -519.0000, 1 -> 1
a : 706.0000, 2 -> 5
b : 872.0000, 3 -> 6
a : 811.0000, 4 -> 6
b : -487.0000, 5 -> 4
a : -987.0000, 6 -> 1
a : 998.0000, 7 -> 2
b : -864.0000, 6 -> 3
a : -347.0000, 5 -> 7
