a : 678.0000, 0 -> 0
b : 842.0000, 0 -> 5
c : -250.0000, 0 -> 1
d : -651.0000, 0 -> 1
a : 428.0000, 1 -> 7
b : -447.0000, 1 -> 1
c : 866.0000, 1 -> 5
d : -46.0000, 1 -> 7
a : -688.0000, 2 -> 6
b : -400.0000, 2 -> 2
c : -562.0000, 2 -> 1
d : -691.0000, 2 -> 4
a : -403.0000, 3 -> 6
b : 923.0000, 3 -> 4
c : -184.0000, 3 -> 3
d : -55.0000, 3 -> 7
a : -853.0000, 4 -> 3
b : 935.0000, 4 -> 0
c : -414.0000, 4 -> 2
d : 778.0000, 4 -> 2
a : -438.0000, 5 -> 6
b : -228.0000, 5 -> 5
c : 348.0000, 5 -> 1
d : -178.0000, 5 -> 4
a : -320.0000, 6 -> 3
b : 114.0000, 6 -> 2
c : 483.0000, 6 -> 7
d : -687.0000, 6 -> 6
a : 343.0000, 7 -> 1
b : -571.0000, 7 -> 4
c : 28.0000, 7 -> 6
d : -330.0000, 7 -> 2
d : 388.0000, 0 -> 6
a : -487.0000, 0 -> 1
d : 545.0000, 1 -> 1
b : 599.0000, 1 -> 7
d : 595.0000, 2 -> 7
b : 283.0000, 2 -> 0
a : -358.0000, 3 -> 2
a : 24.0000, 3 -> 5
a : 44.0000, 4 -> 5
c : 612.0000, 4 -> 5
c : -440.0000, 5 -> 1
a : -968.0000, 5 -> 6
c : 816.0000, 6 -> 6
a : -462.0000, 6 -> 7
c : 948.0000, 7 -> 3
b : 241.0000, 7 -> 7
