a : 402.0000, 0 -> 4
b : -229.0000, 0 -> 1
a : 398.0000, 1 -> 2
b : -239.0000, 1 -> 5
a : -249.0000, 2 -> 5
b : 507.0000, 2 -> 6
a : 410.0000, 3 -> 7
b : 603.0000, 3 -> 4
a : 306.0000, 4 -> 1
b : 723.0000, 4 -> 0
a : 735.0000, 5 -> 6
b : -801.0000, 5 -> 0
a : 965.0000, 6 -> 1
b : 76.0000, 6 -> 1
a : 705.0000, 7 -> 3
b : -215.0000, 7 -> 7
a : 551.0000, 0 -> 5
a : -401.0000, 1 -> 7
b : 954.0000, 2 -> 1
a : -502.0000, 3 -> 1
a : 267.0000, 4 -> 1
b : 59.0000, 5 -> 2
a : 670.0000, 6 -> 7
a : -914.0000, 7 -> 2
