a : 80.0000, 0 -> 2
b : 494.0000, 0 -> 3
c : -661.0000, 0 -> 3
d : 171.0000, 0 -> 3
a : -207.0000, 1 -> 2
b : -240.0000, 1 -> 1
c : 7.0000, 1 -> 1
d : 591.0000, 1 -> 3
a : 75.0000, 2 -> 0
b : 227.0000, 2 -> 0
c : 437.0000, 2 -> 1
d : 105.0000, 2 -> 0
a : 146.0000, 3 -> 3
b : 253.0000, 3 -> 1
c : -109.0000, 3 -> 3
d : 781.0000, 3 -> 3
d : 718.0000, 0 -> 0
a : 589.0000, 0 -> 1
a : 704.0000, 1 -> 0
b : 917.0000, 1 -> 3
c : 682.0000, 2 -> 2
c : 569.0000, 2 -> 1
c : 268.0000, 3 -> 3
c : 336.0000, 3 -> 2
