a : 1.0000, 0 -> 5
b : 599.0000, 0 -> 2
a : 659.0000, 1 -> 4
b : -625.0000, 1 -> 4
a : -862.0000, 2 -> 6
b : -893.0000, 2 -> 0
a : 159.0000, 3 -> 4
b : 247.0000, 3 -> 6
a : 429.0000, 4 -> 3
b : 689.0000, 4 -> 6
a : -636.0000, 5 -> 2
b : 183.0000, 5 -> 5
a : 484.0000, 6 -> 1
b : 617.0000, 6 -> 1
a : -706.0000, 7 -> 1
b : 817.0000, 7 -> 5
b : 187.0000, 0 -> 0
b : -850.0000, 1 -> 4
b : -706.0000, 2 -> 6
b : -832.0000, 3 -> 4
b : -916.0000, 4 -> 5
b : -752.0000, 5 -> 6
a : 216.0000, 6 -> 1
b : -890.0000, 7 -> 4
b : -314.0000, 1 -> 7
