a : 142.0000, 0 -> 1
b : 625.0000, 0 -> 0
c : 954.0000, 0 -> 0
d : -602.0000, 0 -> 0
a : 817.0000, 1 -> 3
b : -873.0000, 1 -> 1
c : -981.0000, 1 -> 0
d : -535.0000, 1 -> 2
a : 946.0000, 2 -> 2
b : 658.0000, 2 -> 1
c : 892.0000, 2 -> 3
d : -464.0000, 2 -> 1
a : -986.0000, 3 -> 3
b : 616.0000, 3 -> 2
c : -106.0000, 3 -> 1
d : -666.0000, 3 -> 3
c : -776.0000, 0 -> 2
b : 109.0000, 0 -> 0
d : -33.0000, 1 -> 2
b : -230.0000, 1 -> 1
a : 134.0000, 2 -> 3
b : 393.0000, 2 -> 2
b : 172.0000, 3 -> 2
d : -660.0000, 3 -> 1
