a : 892.0000, 0 -> 7
b : -459.0000, 0 -> 1
a : -613.0000, 1 -> 1
b : 883.0000, 1 -> 3
a : 584.0000, 2 -> 3
b : 651.0000, 2 -> 1
a : -984.0000, 3 -> 1
b : 615.0000, 3 -> 4
a : 725.0000, 4 -> 1
b : -188.0000, 4 -> 6
a : -189.0000, 5 -> 3
b : 192.0000, 5 -> 6
a : 693.0000, 6 -> 1
b : -101.0000, 6 -> 2
a : -732.0000, 7 -> 0
b : -736.0000, 7 -> 5
b : 713.0000, 0 -> 2
b : -361.0000, 1 -> 5
a : -625.0000, 2 -> 6
a : -913.0000, 3 -> 3
b : -466.0000, 4 -> 3
b : -629.0000, 5 -> 1
a : 279.0000, 6 -> 7
b : -451.0000, 7 -> 0
