a : 984.0000, 0 -> 3
b : 888.0000, 0 -> 1
c : 812.0000, 0 -> 3
d : 491.0000, 0 -> 3
a : 361.0000, 1 -> 0
b : 973.0000, 1 -> 3
c : -996.0000, 1 -> 2
d : 101.0000, 1 -> 2
a : -886.0000, 2 -> 2
b : 83.0000, 2 -> 1
c : -195.0000, 2 -> 0
d : 807.0000, 2 -> 1
a : -813.0000, 3 -> 3
b : 122.0000, 3 -> 2
c : -156.0000, 3 -> 1
d : -17.0000, 3 -> 2
a : -189.0000, 0 -> 2
c : -758.0000, 0 -> 2
b : 768.0000, 1 -> 0
a : -38.0000, 1 -> 3
d : -765.0000, 2 -> 2
b : 233.0000, 2 -> 0
a : 447.0000, 3 -> 1
a : 75.0000, 3 -> 0
