a : 636.0000, 0 -> 2
b : -86.0000, 0 -> 0
a : -333.0000, 1 -> 2
b : -244.0000, 1 -> 1
a : 235.0000, 2 -> 2
b : -821.0000, 2 -> 1
a : -540.0000, 3 -> 6
b : -306.0000, 3 -> 7
a : 127.0000, 4 -> 0
b : 11.0000, 4 -> 6
a : -509.0000, 5 -> 3
b : -754.0000, 5 -> 6
a : 866.0000, 6 -> 2
b : -809.0000, 6 -> 6
a : 799.0000, 7 -> 4
b : -101.0000, 7 -> 7
a : -493.0000, 0 -> 3
b : -143.0000, 1 -> 7
a : -20.0000, 2 -> 7
b : -473.0000, 3 -> 6
b : -226.0000, 4 -> 0
b : 386.0000, 5 -> 7
a : -930.0000, 6 -> 7
a : -16.0000, 7 -> 2
b : -638.0000, 6 -> 5
