a : 943.0000, 0 -> 3
b : -846.0000, 0 -> 2
a : 294.0000, 1 -> 1
b : 757.0000, 1 -> 1
a : 699.0000, 2 -> 0
b : 606.0000, 2 -> 4
a : -467.0000, 3 -> 6
b : -612.0000, 3 -> 1
a : 676.0000, 4 -> 1
b : 737.0000, 4 -> 6
a : 573.0000, 5 -> 0
b : 900.0000, 5 -> 0
a : -110.0000, 6 -> 6
b : -990.0000, 6 -> 4
a : -421.0000, 7 -> 6
b : 898.0000, 7 -> 7
b : -257.0000, 0 -> 1
b : 219.0000, 1 -> 7
a : -15.0000, 2 -> 6
b : -335.0000, 3 -> 1
a : 829.0000, 4 -> 6
a : 256.0000, 5 -> 7
b : -165.0000, 6 -> 4
a : -934.0000, 7 -> 3
b : -290.0000, 3 -> 5
