a : -659.0000, 0 -> 0
b : 964.0000, 0 -> 3
c : -517.0000, 0 -> 3
d : 959.0000, 0 -> 3
a : 858.0000, 1 -> 1
b : -984.0000, 1 -> 3
c : -298.0000, 1 -> 1
d : 34.0000, 1 -> 2
a : 519.0000, 2 -> 3
b : 748.0000, 2 -> 0
c : -547.0000, 2 -> 3
d : -981.0000, 2 -> 1
a : -226.0000, 3 -> 1
b : -624.0000, 3 -> 2
c : 899.0000, 3 -> 2
d : -836.0000, 3 -> 2
a : 76.0000, 0 -> 2
a : -65.0000, 0 -> 2
c : -830.0000, 1 -> 1
b : -986.0000, 1 -> 1
c : -148.0000, 2 -> 0
c : -154.0000, 2 -> 3
c : 326.0000, 3 -> 3
a : -971.0000, 3 -> 0
