a : 739.0000, 0 -> 1
b : -657.0000, 0 -> 0
c : -626.0000, 0 -> 2
d : 874.0000, 0 -> 3
a : -351.0000, 1 -> 1
b : -994.0000, 1 -> 1
c : 213.0000, 1 -> 3
d : -39.0000, 1 -> 3
a : -433.0000, 2 -> 3
b : 471.0000, 2 -> 1
c : -681.0000, 2 -> 3
d : 327.0000, 2 -> 3
a : -134.0000, 3 -> 1
b : -933.0000, 3 -> 0
c : 695.0000, 3 -> 0
d : 267.0000, 3 -> 3
b : 279.0000, 0 -> 2
a : -940.0000, 0 -> 3
c : -416.0000, 1 -> 1
b : -284.0000, 1 -> 3
a : 837.0000, 2 -> 0
b : -731.0000, 2 -> 3
b : -582.0000, 3 -> 1
d : 730.0000, 3 -> 2
