a : 683.0000, 0 -> 4
b : -555.0000, 0 -> 7
a : -337.0000, 1 -> 3
b : -916.0000, 1 -> 5
a : 420.0000, 2 -> 4
b : -190.0000, 2 -> 7
a : -898.0000, 3 -> 1
b : 196.0000, 3 -> 4
a : -217.0000, 4 -> 3
b : 495.0000, 4 -> 4
a : -242.0000, 5 -> 4
b : -351.0000, 5 -> 7
a : -333.0000, 6 -> 0
b : -873.0000, 6 -> 4
a : -620.0000, 7 -> 3
b : 978.0000, 7 -> 1
a : -975.0000, 0 -> 5
a : 124.0000, 1 -> 6
a : 989.0000, 2 -> 1
b : 751.0000, 3 -> 2
a : -28.0000, 4 -> 2
b : 590.0000, 5 -> 6
a : -979.0000, 6 -> 3
b : 433.0000, 7 -> 5
