a : 468.0000, 0 -> 1
b : 662.0000, 0 -> 0
c : -481.0000, 0 -> 1
d : -48.0000, 0 -> 1
a : 860.0000, 1 -> 2
b : -230.0000, 1 -> 2
c : 660.0000, 1 -> 1
d : 242.0000, 1 -> 2
a : -26.0000, 2 -> 2
b : -988.0000, 2 -> 0
c : 313.0000, 2 -> 0
d : 955.0000, 2 -> 1
a : 690.0000, 3 -> 2
b : 378.0000, 3 -> 1
c : 114.0000, 3 -> 0
d : 724.0000, 3 -> 2
d : 582.0000, 0 -> 0
a : -672.0000, 0 -> 3
a : -591.0000, 1 -> 2
a : 53.0000, 1 -> 2
b : -383.0000, 2 -> 1
d : 211.0000, 2 -> 3
a : -249.0000, 3 -> 2
d : 806.0000, 3 -> 0
