a : 425.0000, 0 -> 5
b : -833.0000, 0 -> 2
a : 279.0000, 1 -> 0
b : -423.0000, 1 -> 3
a : 242.0000, 2 -> 1
b : 848.0000, 2 -> 7
a : 49.0000, 3 -> 0
b : -436.0000, 3 -> 6
a : 31.0000, 4 -> 7
b : -284.0000, 4 -> 7
a : 494.0000, 5 -> 5
b : -900.0000, 5 -> 2
a : -238.0000, 6 -> 6
b : -960.0000, 6 -> 5
a : 36.0000, 7 -> 0
b : -283.0000, 7 -> 2
a : 164.0000, 0 -> 0
b : 111.0000, 1 -> 2
b : 49.0000, 2 -> 2
a : 614.0000, 3 -> 5
b : 522.0000, 4 -> 1
a : 998.0000, 5 -> 4
b : 834.0000, 6 -> 7
b : 708.0000, 7 -> 3
