a : -540.0000, 0 -> 4
b : -652.0000, 0 -> 3
a : -674.0000, 1 -> 1
b : -144.0000, 1 -> 4
a : 392.0000, 2 -> 3
b : -641.0000, 2 -> 1
a : -220.0000, 3 -> 7
b : -404.0000, 3 -> 1
a : 693.0000, 4 -> 4
b : -733.0000, 4 -> 5
a : -921.0000, 5 -> 0
b : -720.0000, 5 -> 5
a : 836.0000, 6 -> 2
b : -394.0000, 6 -> 0
a : -389.0000, 7 -> 6
b : 501.0000, 7 -> 2
b : 232.0000, 0 -> 3
b : 356.0000, 1 -> 2
a : -550.0000, 2 -> 2
b : -494.0000, 3 -> 4
b : 209.0000, 4 -> 6
b : -513.0000, 5 -> 7
b : -490.0000, 6 -> 2
a : 6.0000, 7 -> 6
