a : 899.0000, 0 -> 3
b : 320.0000, 0 -> 0
c : -269.0000, 0 -> 1
d : -446.0000, 0 -> 0
a : 471.0000, 1 -> 3
b : 999.0000, 1 -> 3
c : 717.0000, 1 -> 1
d : -126.0000, 1 -> 2
a : -682.0000, 2 -> 2
b : 323.0000, 2 -> 3
c : -648.0000, 2 -> 2
d : -629.0000, 2 -> 3
a : -432.0000, 3 -> 0
b : -378.0000, 3 -> 2
c : 680.0000, 3 -> 2
d : 968.0000, 3 -> 3
b : 857.0000, 0 -> 0
d : 489.0000, 0 -> 0
b : -508.0000, 1 -> 0
b : 882.0000, 1 -> 0
a : 509.0000, 2 -> 3
d : -872.0000, 2 -> 1
d : -179.0000, 3 -> 2
b : -234.0000, 3 -> 2
