a : -636.0000, 0 -> 2
b : -163.0000, 0 -> 2
c : -546.0000, 0 -> 2
d : 328.0000, 0 -> 3
a : 328.0000, 1 -> 2
b : -884.0000, 1 -> 3
c : 440.0000, 1 -> 3
d : -248.0000, 1 -> 0
a : 554.0000, 2 -> 1
b : -553.0000, 2 -> 3
c : 589.0000, 2 -> 0
d : -462.0000, 2 -> 3
a : -383.0000, 3 -> 2
b : 172.0000, 3 -> 2
c : -121.0000, 3 -> 0
d : -160.0000, 3 -> 2
b : -866.0000, 0 -> 2
c : -54.0000, 0 -> 1
a : 113.0000, 1 -> 0
a : -136.0000, 1 -> 2
d : 281.0000, 2 -> 0
c : -671.0000, 2 -> 2
a : -229.0000, 3 -> 2
b : -180.0000, 3 -> 1
