a : 407.0000, 0 -> 0
b : -608.0000, 0 -> 3
c : 127.0000, 0 -> 6
d : -845.0000, 0 -> 6
a : -289.0000, 1 -> 1
b : 392.0000, 1 -> 1
c : -286.0000, 1 -> 6
d : -905.0000, 1 -> 0
a : 801.0000, 2 -> 3
b : 619.0000, 2 -> 0
c : 867.0000, 2 -> 7
d : 339.0000, 2 -> 5
a : 568.0000, 3 -> 7
b : 988.0000, 3 -> 4
c : 865.0000, 3 -> 2
d : -868.0000, 3 -> 0
a : -322.0000, 4 -> 7
b : -960.0000, 4 -> 4
c : 960.0000, 4 -> 3
d : 552.0000, 4 -> 3
a : 168.0000, 5 -> 7
b : -135.0000, 5 -> 3
c : -277.0000, 5 -> 7
d : -30.0000, 5 -> 1
a : -524.0000, 6 -> 6
b : -909.0000, 6 -> 7
c : -426.0000, 6 -> 5
d : -496.0000, 6 -> 3
a : -518.0000, 7 -> 2
b : -933.0000, 7 -> 6
c : 843.0000, 7 -> 0
d : -498.0000, 7 -> 2
c : -790.0000, 0 -> 5
d : -153.0000, 0 -> 3
d : 755.0000, 1 -> 1
c : 508.0000, 1 -> 2
b : 5.0000, 2 -> 6
c : 58.0000, 2 -> 7
c : -432.0000, 3 -> 2
d : 365.0000, 3 -> 5
d : -707.0000, 4 -> 2
c : -583.0000, 4 -> 2
c : 919.0000, 5 -> 3
a : 975.0000, 5 -> 7
b : -192.0000, 6 -> 1
a : -189.0000, 6 -> 3
b : -321.0000, 7 -> 5
d : -294.0000, 7 -> 3
