a : -553.0000, 0 -> 2
b : -593.0000, 0 -> 0
a : -868.0000, 1 -> 0
b : 907.0000, 1 -> 7
a : -830.0000, 2 -> 1
b : 942.0000, 2 -> 5
a : -483.0000, 3 -> 7
b : -519.0000, 3 -> 7
a : 646.0000, 4 -> 0
b : -756.0000, 4 -> 6
a : -795.0000, 5 -> 7
b : 284.0000, 5 -> 4
a : -473.0000, 6 -> 4
b : 189.0000, 6 -> 1
a : -898.0000, 7 -> 3
b : -221.0000, 7 -> 6
a : 422.0000, 0 -> 5
a : -336.0000, 1 -> 7
a : -977.0000, 2 -> 4
b : 291.0000, 3 -> 5
b : 289.0000, 4 -> 7
b : 201.0000, 5 -> 5
b : -147.0000, 6 -> 2
a : -364.0000, 7 -> 1
