a : 533.0000, 0 -> 6
b : 164.0000, 0 -> 6
a : 945.0000, 1 -> 4
b : 557.0000, 1 -> 2
a : -232.0000, 2 -> 0
b : -276.0000, 2 -> 5
a : 143.0000, 3 -> 6
b : -247.0000, 3 -> 7
a : 64.0000, 4 -> 5
b : -163.0000, 4 -> 1
a : -133.0000, 5 -> 0
b : -364.0000, 5 -> 1
a : 627.0000, 6 -> 1
b : -802.0000, 6 -> 1
a : 378.0000, 7 -> 4
b : 344.0000, 7 -> 6
a : -569.0000, 0 -> 2
b : -248.0000, 1 -> 4
a : 38.0000, 2 -> 2
a : 594.0000, 3 -> 0
b : 344.0000, 4 -> 6
b : 669.0000, 5 -> 7
a : 851.0000, 6 -> 7
a : -745.0000, 7 -> 0
b : 191.0000, 7 -> 3
