a : 496.0000, 0 -> 2
b : 754.0000, 0 -> 6
a : -536.0000, 1 -> 1
b : -250.0000, 1 -> 3
a : -282.0000, 2 -> 1
b : -456.0000, 2 -> 4
a : 198.0000, 3 -> 3
b : -444.0000, 3 -> 5
a : 463.0000, 4 -> 5
b : -31.0000, 4 -> 6
a : -441.0000, 5 -> 7
b : -368.0000, 5 -> 6
a : 543.0000, 6 -> 0
b : 42.0000, 6 -> 1
a : 875.0000, 7 -> 3
b : 723.0000, 7 -> 4
b : 349.0000, 0 -> 5
a : -5.0000, 1 -> 3
b : -802.0000, 2 -> 5
a : 449.0000, 3 -> 5
b : -29.0000, 4 -> 5
a : 43.0000, 5 -> 5
a : -909.0000, 6 -> 4
a : 482.0000, 7 -> 1
