a : 300.0000, 0 -> 7
b : 822.0000, 0 -> 3
c : -106.0000, 0 -> 6
d : 917.0000, 0 -> 7
a : 262.0000, 1 -> 1
b : -229.0000, 1 -> 4
c : -597.0000, 1 -> 4
d : 80.0000, 1 -> 1
a : 310.0000, 2 -> 7
b : 841.0000, 2 -> 3
c : -111.0000, 2 -> 5
d : 207.0000, 2 -> 5
a : -783.0000, 3 -> 2
b : 320.0000, 3 -> 5
c : -640.0000, 3 -> 0
d : 565.0000, 3 -> 1
a : -967.0000, 4 -> 4
b : 709.0000, 4 -> 2
c : -834.0000, 4 -> 6
d : 667.0000, 4 -> 7
a : -705.0000, 5 -> 0
b : -287.0000, 5 -> 1
c : -696.0000, 5 -> 2
d : 851.0000, 5 -> 6
a : -998.0000, 6 -> 4
b : -648.0000, 6 -> 5
c : -740.0000, 6 -> 7
d : 764.0000, 6 -> 2
a : 398.0000, 7 -> 4
b : 25.0000, 7 -> 2
c : 32.0000, 7 -> 4
d : 946.0000, 7 -> 5
d : -680.0000, 0 -> 3
d : -144.0000, 0 -> 3
b : 845.0000, 1 -> 2
b : 442.0000, 1 -> 0
a : -762.0000, 2 -> 4
a : -174.0000, 2 -> 0
b : -298.0000, 3 -> 4
b : -598.0000, 3 -> 5
d : -511.0000, 4 -> 5
a : -416.0000, 4 -> 3
c : 467.0000, 5 -> 0
d : -979.0000, 5 -> 0
b : 837.0000, 6 -> 1
a : 473.0000, 6 -> 1
b : -952.0000, 7 -> 7
b : -471.0000, 7 -> 3
