a : -340.0000, 0 -> 1
b : 823.0000, 0 -> 2
c : -138.0000, 0 -> 0
d : 361.0000, 0 -> 3
a : 936.0000, 1 -> 1
b : 603.0000, 1 -> 1
c : -159.0000, 1 -> 3
d : 588.0000, 1 -> 1
a : -294.0000, 2 -> 0
b : 833.0000, 2 -> 1
c : 618.0000, 2 -> 3
d : 296.0000, 2 -> 3
a : -39.0000, 3 -> 0
b : 45.0000, 3 -> 3
c : -581.0000, 3 -> 3
d : 882.0000, 3 -> 1
b : 759.0000, 0 -> 1
c : -655.0000, 0 -> 0
a : 561.0000, 1 -> 1
c : -394.0000, 1 -> 1
b : -779.0000, 2 -> 1
b : 913.0000, 2 -> 0
d : -442.0000, 3 -> 1
b : -787.0000, 3 -> 0
