a : -537.0000, 0 -> 2
b : -91.0000, 0 -> 0
c : -538.0000, 0 -> 3
d : 225.0000, 0 -> 6
a : -101.0000, 1 -> 0
b : -77.0000, 1 -> 0
c : -713.0000, 1 -> 2
d : -199.0000, 1 -> 5
a : 987.0000, 2 -> 6
b : -554.0000, 2 -> 2
c : -524.0000, 2 -> 5
d : -355.0000, 2 -> 1
a : 791.0000, 3 -> 7
b : 553.0000, 3 -> 3
c : 762.0000, 3 -> 4
d : -638.0000, 3 -> 0
a : -844.0000, 4 -> 6
b : 592.0000, 4 -> 1
c : 955.0000, 4 -> 0
d : 858.0000, 4 -> 4
a : -584.0000, 5 -> 3
b : -562.0000, 5 -> 4
c : -774.0000, 5 -> 4
d : -883.0000, 5 -> 4
a : -995.0000, 6 -> 7
b : -738.0000, 6 -> 7
c : 480.0000, 6 -> 0
d : 645.0000, 6 -> 6
a : -478.0000, 7 -> 4
b : 776.0000, 7 -> 6
c : -346.0000, 7 -> 2
d : -702.0000, 7 -> 3
d : -266.0000, 0 -> 5
a : -327.0000, 0 -> 2
a : 278.0000, 1 -> 4
d : 347.0000, 1 -> 7
d : -447.0000, 2 -> 1
b : 341.0000, 2 -> 0
c : 755.0000, 3 -> 1
b : -845.0000, 3 -> 0
c : 546.0000, 4 -> 3
b : -816.0000, 4 -> 3
d : -360.0000, 5 -> 3
d : 896.0000, 5 -> 2
a : -245.0000, 6 -> 4
c : 150.0000, 6 -> 1
b : 528.0000, 7 -> 7
a : -253.0000, 7 -> 3
