a : -382.0000, 0 -> 4
b : 55.0000, 0 -> 1
a : 779.0000, 1 -> 5
b : 516.0000, 1 -> 1
a : -127.0000, 2 -> 7
b : 605.0000, 2 -> 5
a : -525.0000, 3 -> 0
b : 121.0000, 3 -> 1
a : 112.0000, 4 -> 6
b : -114.0000, 4 -> 1
a : 433.0000, 5 -> 7
b : -963.0000, 5 -> 1
a : -599.0000, 6 -> 4
b : -179.0000, 6 -> 3
a : 858.0000, 7 -> 2
b : 119.0000, 7 -> 4
a : -119.0000, 0 -> 3
b : -471.0000, 1 -> 6
b : -799.0000, 2 -> 3
b : -903.0000, 3 -> 1
a : 529.0000, 4 -> 5
a : 981.0000, 5 -> 1
b : -114.0000, 6 -> 4
a : -654.0000, 7 -> 0
