a : 553.0000, 0 -> 6
b : -297.0000, 0 -> 1
a : -937.0000, 1 -> 2
b : -373.0000, 1 -> 5
a : -774.0000, 2 -> 6
b : -314.0000, 2 -> 5
a : 237.0000, 3 -> 1
b : -432.0000, 3 -> 4
a : 381.0000, 4 -> 3
b : -693.0000, 4 -> 5
a : -823.0000, 5 -> 4
b : 899.0000, 5 -> 1
a : 586.0000, 6 -> 3
b : -805.0000, 6 -> 0
a : 768.0000, 7 -> 3
b : -353.0000, 7 -> 7
b : -536.0000, 0 -> 6
a : 28.0000, 1 -> 7
a : -760.0000, 2 -> 5
b : -668.0000, 3 -> 1
b : 211.0000, 4 -> 6
a : -446.0000, 5 -> 0
a : 427.0000, 6 -> 1
b : -795.0000, 7 -> 4
