a : 189.0000, 0 -> 7
b : 192.0000, 0 -> 4
a : 205.0000, 1 -> 4
b : 760.0000, 1 -> 3
a : -775.0000, 2 -> 5
b : 375.0000, 2 -> 4
a : 621.0000, 3 -> 4
b : 732.0000, 3 -> 3
a : 116.0000, 4 -> 4
b : -953.0000, 4 -> 1
a : -929.0000, 5 -> 0
b : -555.0000, 5 -> 7
a : -992.0000, 6 -> 2
b : -275.0000, 6 -> 1
a : -657.0000, 7 -> 5
b : 596.0000, 7 -> 0
a : 797.0000, 0 -> 7
a : 314.0000, 1 -> 7
b : 341.0000, 2 -> 5
b : -505.0000, 3 -> 2
a : -633.0000, 4 -> 3
b : 562.0000, 5 -> 3
a : -585.0000, 6 -> 1
a : 195.0000, 7 -> 5
b : 61.0000, 3 -> 6
