a : -574.0000, 0 -> 2
b : -828.0000, 0 -> 1
c : -402.0000, 0 -> 3
d : -756.0000, 0 -> 2
a : -632.0000, 1 -> 2
b : -723.0000, 1 -> 3
c : -872.0000, 1 -> 2
d : -668.0000, 1 -> 3
a : 717.0000, 2 -> 0
b : 838.0000, 2 -> 3
c : -792.0000, 2 -> 3
d : -149.0000, 2 -> 0
a : 967.0000, 3 -> 3
b : 957.0000, 3 -> 1
c : 754.0000, 3 -> 0
d : -343.0000, 3 -> 2
b : 732.0000, 0 -> 1
b : -149.0000, 0 -> 0
b : 983.0000, 1 -> 1
a : -258.0000, 1 -> 2
a : -854.0000, 2 -> 2
d : -170.0000, 2 -> 0
d : 29.0000, 3 -> 0
b : 902.0000, 3 -> 2
