a : 982.0000, 0 -> 1
b : 498.0000, 0 -> 2
c : 141.0000, 0 -> 4
d : -230.0000, 0 -> 7
a : -86.0000, 1 -> 4
b : -478.0000, 1 -> 6
c : -914.0000, 1 -> 3
d : 211.0000, 1 -> 1
a : 538.0000, 2 -> 5
b : -112.0000, 2 -> 6
c : -173.0000, 2 -> 2
d : -503.0000, 2 -> 7
a : -43.0000, 3 -> 0
b : -40.0000, 3 -> 5
c : -389.0000, 3 -> 2
d : -999.0000, 3 -> 0
a : 638.0000, 4 -> 7
b : 135.0000, 4 -> 1
c : 961.0000, 4 -> 7
d : 747.0000, 4 -> 7
a : -403.0000, 5 -> 3
b : 8.0000, 5 -> 3
c : 876.0000, 5 -> 5
d : -988.0000, 5 -> 1
a : 843.0000, 6 -> 3
b : -900.0000, 6 -> 2
c : -474.0000, 6 -> 5
d : 802.0000, 6 -> 4
a : -62.0000, 7 -> 6
b : -398.0000, 7 -> 3
c : -487.0000, 7 -> 7
d : -717.0000, 7 -> 4
a : -181.0000, 0 -> 2
d : 535.0000, 0 -> 5
d : 549.0000, 1 -> 1
c : -531.0000, 1 -> 5
c : 987.0000, 2 -> 5
d : 565.0000, 2 -> 2
a : 108.0000, 3 -> 6
d : 862.0000, 3 -> 5
b : 917.0000, 4 -> 1
d : -363.0000, 4 -> 4
b : 2.0000, 5 -> 5
b : -756.0000, 5 -> 2
a : -598.0000, 6 -> 2
c : -227.0000, 6 -> 1
c : 442.0000, 7 -> 7
d : -227.0000, 7 -> 4
