a : 960.0000, 0 -> 6
b : -213.0000, 0 -> 0
c : -973.0000, 0 -> 0
d : -488.0000, 0 -> 0
a : 714.0000, 1 -> 4
b : -923.0000, 1 -> 4
c : -549.0000, 1 -> 6
d : -357.0000, 1 -> 7
a : -615.0000, 2 -> 7
b : 794.0000, 2 -> 2
c : 603.0000, 2 -> 0
d : 149.0000, 2 -> 0
a : 406.0000, 3 -> 5
b : 625.0000, 3 -> 3
c : 824.0000, 3 -> 6
d : -998.0000, 3 -> 3
a : 919.0000, 4 -> 7
b : 342.0000, 4 -> 2
c : 465.0000, 4 -> 4
d : 555.0000, 4 -> 3
a : -136.0000, 5 -> 2
b : 416.0000, 5 -> 0
c : 477.0000, 5 -> 0
d : 359.0000, 5 -> 7
a : 64.0000, 6 -> 0
b : 797.0000, 6 -> 7
c : -505.0000, 6 -> 4
d : -984.0000, 6 -> 0
a : 669.0000, 7 -> 3
b : -131.0000, 7 -> 3
c : -669.0000, 7 -> 0
d : -265.0000, 7 -> 4
c : -786.0000, 0 -> 1
b : -244.0000, 0 -> 5
d : -523.0000, 1 -> 5
a : -485.0000, 1 -> 4
c : -995.0000, 2 -> 5
b : 881.0000, 2 -> 5
d : 933.0000, 3 -> 4
c : 753.0000, 3 -> 3
b : -625.0000, 4 -> 0
c : -786.0000, 4 -> 5
c : 347.0000, 5 -> 7
c : 998.0000, 5 -> 4
a : -816.0000, 6 -> 1
b : -401.0000, 6 -> 2
a : -528.0000, 7 -> 2
d : 282.0000, 7 -> 1
