a : 434.0000, 0 -> 4
b : 334.0000, 0 -> 3
c : 858.0000, 0 -> 4
d : -511.0000, 0 -> 3
a : 684.0000, 1 -> 4
b : -176.0000, 1 -> 0
c : -633.0000, 1 -> 3
d : 973.0000, 1 -> 3
a : -161.0000, 2 -> 0
b : 178.0000, 2 -> 0
c : -272.0000, 2 -> 7
d : 475.0000, 2 -> 2
a : 927.0000, 3 -> 3
b : -209.0000, 3 -> 2
c : -623.0000, 3 -> 1
d : -454.0000, 3 -> 3
a : -788.0000, 4 -> 0
b : 889.0000, 4 -> 0
c : 772.0000, 4 -> 6
d : 850.0000, 4 -> 1
a : -23.0000, 5 -> 6
b : 376.0000, 5 -> 7
c : -839.0000, 5 -> 7
d : 506.0000, 5 -> 1
a : 929.0000, 6 -> 3
b : -437.0000, 6 -> 1
c : -375.0000, 6 -> 4
d : -132.0000, 6 -> 6
a : 971.0000, 7 -> 0
b : -969.0000, 7 -> 5
c : -203.0000, 7 -> 4
d : -439.0000, 7 -> 6
b : -677.0000, 0 -> 1
d : 475.0000, 0 -> 2
b : 988.0000, 1 -> 0
a : 708.0000, 1 -> 6
d : 190.0000, 2 -> 4
b : -377.0000, 2 -> 0
b : -607.0000, 3 -> 5
d : 107.0000, 3 -> 7
d : -624.0000, 4 -> 5
c : 406.0000, 4 -> 0
a : 9.0000, 5 -> 2
a : -621.0000, 5 -> 1
d : -404.0000, 6 -> 1
d : -962.0000, 6 -> 7
d : -17.0000, 7 -> 4
b : -65.0000, 7 -> 4
