a : -747.0000, 0 -> 1
b : 579.0000, 0 -> 3
c : 297.0000, 0 -> 1
d : -958.0000, 0 -> 3
a : 980.0000, 1 -> 1
b : -354.0000, 1 -> 0
c : 311.0000, 1 -> 1
d : 230.0000, 1 -> 1
a : -404.0000, 2 -> 1
b : 333.0000, 2 -> 2
c : 998.0000, 2 -> 0
d : -326.0000, 2 -> 2
a : 567.0000, 3 -> 2
b : -686.0000, 3 -> 3
c : -540.0000, 3 -> 2
d : 181.0000, 3 -> 0
c : -672.0000, 0 -> 0
a : 471.0000, 0 -> 2
d : -689.0000, 1 -> 1
b : -876.0000, 1 -> 3
a : -513.0000, 2 -> 0
a : 852.0000, 2 -> 3
b : 118.0000, 3 -> 3
a : -83.0000, 3 -> 2
