a : -381.0000, 0 -> 4
b : 345.0000, 0 -> 3
a : 988.0000, 1 -> 6
b : -59.0000, 1 -> 4
a : -741.0000, 2 -> 2
b : -860.0000, 2 -> 3
a : 182.0000, 3 -> 6
b : 193.0000, 3 -> 1
a : -936.0000, 4 -> 0
b : 437.0000, 4 -> 4
a : -800.0000, 5 -> 2
b : 543.0000, 5 -> 7
a : -797.0000, 6 -> 0
b : 902.0000, 6 -> 6
a : 573.0000, 7 -> 2
b : -828.0000, 7 -> 3
a : 545.0000, 0 -> 4
b : -95.0000, 1 -> 6
b : -411.0000, 2 -> 3
a : -833.0000, 3 -> 0
a : 402.0000, 4 -> 3
b : 666.0000, 5 -> 3
b : 166.0000, 6 -> 5
b : -754.0000, 7 -> 6
