a : -806.0000, 0 -> 3
b : -977.0000, 0 -> 4
a : -862.0000, 1 -> 6
b : -527.0000, 1 -> 1
a : 584.0000, 2 -> 3
b : -1000.0000, 2 -> 5
a : 40.0000, 3 -> 2
b : -841.0000, 3 -> 6
a : 66.0000, 4 -> 1
b : -295.0000, 4 -> 1
a : 403.0000, 5 -> 5
b : -429.0000, 5 -> 3
a : -602.0000, 6 -> 3
b : 563.0000, 6 -> 1
a : -67.0000, 7 -> 0
b : -248.0000, 7 -> 4
b : 869.0000, 0 -> 4
b : 604.0000, 1 -> 1
a : -953.0000, 2 -> 0
b : -492.0000, 3 -> 3
a : 608.0000, 4 -> 6
a : -469.0000, 5 -> 6
a : -740.0000, 6 -> 1
a : 301.0000, 7 -> 7
b : 724.0000, 3 -> 7
