a : 904.0000, 0 -> 3
b : 735.0000, 0 -> 1
c : -536.0000, 0 -> 0
d : -249.0000, 0 -> 3
a : -382.0000, 1 -> 3
b : -391.0000, 1 -> 1
c : 936.0000, 1 -> 0
d : 545.0000, 1 -> 3
a : -923.0000, 2 -> 0
b : 277.0000, 2 -> 0
c : 754.0000, 2 -> 3
d : -857.0000, 2 -> 3
a : -764.0000, 3 -> 3
b : 319.0000, 3 -> 0
c : -368.0000, 3 -> 2
d : 765.0000, 3 -> 1
b : -284.0000, 0 -> 0
b : -11.0000, 0 -> 2
d : 294.0000, 1 -> 3
b : 805.0000, 1 -> 2
a : 442.0000, 2 -> 0
d : 976.0000, 2 -> 1
c : 91.0000, 3 -> 3
b : -495.0000, 3 -> 2
