a : -15.0000, 0 -> 3
b : 490.0000, 0 -> 2
c : 110.0000, 0 -> 2
d : -988.0000, 0 -> 3
a : 309.0000, 1 -> 2
b : -336.0000, 1 -> 3
c : 67.0000, 1 -> 3
d : -283.0000, 1 -> 3
a : -374.0000, 2 -> 1
b : -881.0000, 2 -> 0
c : -275.0000, 2 -> 1
d : -307.0000, 2 -> 0
a : -244.0000, 3 -> 3
b : -90.0000, 3 -> 2
c : 19.0000, 3 -> 0
d : 996.0000, 3 -> 0
b : 918.0000, 0 -> 2
c : -599.0000, 0 -> 2
a : 264.0000, 1 -> 0
a : 326.0000, 1 -> 3
d : 118.0000, 2 -> 2
a : -483.0000, 2 -> 1
a : 133.0000, 3 -> 2
b : -563.0000, 3 -> 0
