a : -636.0000, 0 -> 2
b : -650.0000, 0 -> 7
a : 232.0000, 1 -> 5
b : -527.0000, 1 -> 1
a : 559.0000, 2 -> 7
b : -157.0000, 2 -> 4
a : -31.0000, 3 -> 3
b : -154.0000, 3 -> 2
a : -351.0000, 4 -> 5
b : -48.0000, 4 -> 2
a : -307.0000, 5 -> 2
b : 833.0000, 5 -> 0
a : -945.0000, 6 -> 5
b : -35.0000, 6 -> 5
a : 491.0000, 7 -> 6
b : 222.0000, 7 -> 1
a : -641.0000, 0 -> 2
b : 674.0000, 1 -> 1
a : -84.0000, 2 -> 6
a : 500.0000, 3 -> 4
a : -753.0000, 4 -> 6
a : 120.0000, 5 -> 5
b : -43.0000, 6 -> 0
b : 500.0000, 7 -> 6
b : -502.0000, 4 -> 3
