a : 558.0000, 0 -> 1
b : -488.0000, 0 -> 1
a : -413.0000, 1 -> 6
b : 410.0000, 1 -> 7
a : -583.0000, 2 -> 6
b : 762.0000, 2 -> 5
a : -868.0000, 3 -> 0
b : -660.0000, 3 -> 0
a : -782.0000, 4 -> 3
b : -783.0000, 4 -> 3
a : -558.0000, 5 -> 1
b : 824.0000, 5 -> 6
a : 602.0000, 6 -> 5
b : -928.0000, 6 -> 5
a : -193.0000, 7 -> 5
b : 847.0000, 7 -> 4
a : -488.0000, 0 -> 3
b : -952.0000, 1 -> 7
a : -111.0000, 2 -> 4
a : 895.0000, 3 -> 2
b : 382.0000, 4 -> 7
b : 843.0000, 5 -> 0
a : 678.0000, 6 -> 4
a : -798.0000, 7 -> 0
