a : 118.0000, 0 -> 5
b : 867.0000, 0 -> 2
a : -552.0000, 1 -> 1
b : -159.0000, 1 -> 4
a : 811.0000, 2 -> 7
b : -590.0000, 2 -> 5
a : -498.0000, 3 -> 0
b : 564.0000, 3 -> 0
a : 649.0000, 4 -> 1
b : 567.0000, 4 -> 1
a : 996.0000, 5 -> 5
b : -93.0000, 5 -> 6
a : 358.0000, 6 -> 4
b : -632.0000, 6 -> 6
a : -169.0000, 7 -> 1
b : 672.0000, 7 -> 5
b : 590.0000, 0 -> 2
a : -845.0000, 1 -> 2
a : -638.0000, 2 -> 4
b : -201.0000, 3 -> 3
b : 729.0000, 4 -> 6
a : 937.0000, 5 -> 7
a : 560.0000, 6 -> 5
a : 36.0000, 7 -> 0
b : -591.0000, 1 -> 3
