a : 771.0000, 0 -> 2
b : 372.0000, 0 -> 1
c : 665.0000, 0 -> 2
d : -863.0000, 0 -> 6
a : 806.0000, 1 -> 0
b : -905.0000, 1 -> 5
c : -484.0000, 1 -> 3
d : -282.0000, 1 -> 4
a : 542.0000, 2 -> 1
b : 533.0000, 2 -> 0
c : 534.0000, 2 -> 5
d : 289.0000, 2 -> 2
a : 759.0000, 3 -> 0
b : -897.0000, 3 -> 5
c : 949.0000, 3 -> 2
d : -473.0000, 3 -> 2
a : 817.0000, 4 -> 7
b : -795.0000, 4 -> 4
c : 361.0000, 4 -> 7
d : -436.0000, 4 -> 0
a : -974.0000, 5 -> 1
b : -106.0000, 5 -> 3
c : 242.0000, 5 -> 2
d : -324.0000, 5 -> 3
a : 590.0000, 6 -> 2
b : 119.0000, 6 -> 5
c : -526.0000, 6 -> 6
d : -498.0000, 6 -> 2
a : 679.0000, 7 -> 5
b : 447.0000, 7 -> 5
c : -98.0000, 7 -> 3
d : 986.0000, 7 -> 0
c : 536.0000, 0 -> 6
a : -769.0000, 0 -> 1
c : 281.0000, 1 -> 4
c : 371.0000, 1 -> 2
c : 786.0000, 2 -> 7
a : 25.0000, 2 -> 5
b : 791.0000, 3 -> 4
a : 14.0000, 3 -> 7
b : 296.0000, 4 -> 6
d : 875.0000, 4 -> 5
d : 124.0000, 5 -> 7
c : 849.0000, 5 -> 0
c : -178.0000, 6 -> 6
b : 726.0000, 6 -> 4
d : -592.0000, 7 -> 4
c : -838.0000, 7 -> 4
