a : 122.0000, 0 -> 1
b : -208.0000, 0 -> 2
c : -453.0000, 0 -> 4
d : 503.0000, 0 -> 3
a : 823.0000, 1 -> 7
b : 774.0000, 1 -> 3
c : 745.0000, 1 -> 0
d : -323.0000, 1 -> 6
a : -851.0000, 2 -> 3
b : -60.0000, 2 -> 3
c : -744.0000, 2 -> 5
d : -905.0000, 2 -> 6
a : -280.0000, 3 -> 7
b : 954.0000, 3 -> 1
c : -376.0000, 3 -> 6
d : -326.0000, 3 -> 5
a : 336.0000, 4 -> 4
b : 585.0000, 4 -> 2
c : 403.0000, 4 -> 2
d : 762.0000, 4 -> 4
a : 938.0000, 5 -> 2
b : -917.0000, 5 -> 4
c : 106.0000, 5 -> 6
d : 963.0000, 5 -> 4
a : 873.0000, 6 -> 0
b : -17.0000, 6 -> 2
c : -33.0000, 6 -> 6
d : 40.0000, 6 -> 1
a : 567.0000, 7 -> 4
b : -795.0000, 7 -> 4
c : -833.0000, 7 -> 3
d : -403.0000, 7 -> 4
d : 161.0000, 0 -> 6
a : -356.0000, 0 -> 4
a : 601.0000, 1 -> 6
c : -222.0000, 1 -> 0
a : 171.0000, 2 -> 2
b : -694.0000, 2 -> 5
c : -756.0000, 3 -> 2
d : -840.0000, 3 -> 1
c : -871.0000, 4 -> 7
d : -742.0000, 4 -> 7
c : 91.0000, 5 -> 6
d : 683.0000, 5 -> 2
d : 198.0000, 6 -> 0
b : -37.0000, 6 -> 7
c : 151.0000, 7 -> 0
c : -849.0000, 7 -> 6
