a : -432.0000, 0 -> 5
b : -502.0000, 0 -> 3
c : -982.0000, 0 -> 1
d : 617.0000, 0 -> 2
a : 532.0000, 1 -> 2
b : 344.0000, 1 -> 5
c : 652.0000, 1 -> 5
d : -740.0000, 1 -> 1
a : 828.0000, 2 -> 5
b : 485.0000, 2 -> 6
c : 468.0000, 2 -> 6
d : 976.0000, 2 -> 2
a : -777.0000, 3 -> 4
b : -435.0000, 3 -> 3
c : -180.0000, 3 -> 0
d : 248.0000, 3 -> 2
a : 526.0000, 4 -> 2
b : 64.0000, 4 -> 1
c : 195.0000, 4 -> 1
d : -618.0000, 4 -> 1
a : 589.0000, 5 -> 6
b : 562.0000, 5 -> 0
c : -295.0000, 5 -> 7
d : -227.0000, 5 -> 2
a : 201.0000, 6 -> 7
b : -138.0000, 6 -> 7
c : -193.0000, 6 -> 6
d : 13.0000, 6 -> 0
a : 382.0000, 7 -> 0
b : 238.0000, 7 -> 1
c : 944.0000, 7 -> 3
d : -698.0000, 7 -> 6
c : 506.0000, 0 -> 6
b : 538.0000, 0 -> 3
c : -986.0000, 1 -> 2
c : 242.0000, 1 -> 2
a : -798.0000, 2 -> 6
a : -96.0000, 2 -> 4
b : 304.0000, 3 -> 4
a : -964.0000, 3 -> 0
a : 623.0000, 4 -> 2
c : -635.0000, 4 -> 3
d : 146.0000, 5 -> 4
d : -912.0000, 5 -> 5
a : -76.0000, 6 -> 1
b : 340.0000, 6 -> 0
c : 414.0000, 7 -> 1
b : 921.0000, 7 -> 7
