a : 572.0000, 0 -> 4
b : -581.0000, 0 -> 6
a : 50.0000, 1 -> 4
b : -459.0000, 1 -> 3
a : 23.0000, 2 -> 0
b : -281.0000, 2 -> 2
a : 901.0000, 3 -> 5
b : 970.0000, 3 -> 6
a : -988.0000, 4 -> 6
b : 890.0000, 4 -> 0
a : -436.0000, 5 -> 5
b : 363.0000, 5 -> 1
a : -903.0000, 6 -> 6
b : 359.0000, 6 -> 0
a : 494.0000, 7 -> 3
b : -652.0000, 7 -> 6
b : 479.0000, 0 -> 4
b : 116.0000, 1 -> 7
a : -938.0000, 2 -> 2
a : -148.0000, 3 -> 6
b : 128.0000, 4 -> 5
a : 655.0000, 5 -> 4
b : -678.0000, 6 -> 0
b : 385.0000, 7 -> 4
b : -171.0000, 0 -> 2
