a : 459.0000, 0 -> 7
b : 350.0000, 0 -> 7
a : -765.0000, 1 -> 5
b : 356.0000, 1 -> 7
a : 425.0000, 2 -> 6
b : 666.0000, 2 -> 0
a : 903.0000, 3 -> 4
b : 185.0000, 3 -> 3
a : 379.0000, 4 -> 2
b : -682.0000, 4 -> 5
a : -111.0000, 5 -> 6
b : -239.0000, 5 -> 0
a : 417.0000, 6 -> 5
b : -327.0000, 6 -> 2
a : 962.0000, 7 -> 5
b : -263.0000, 7 -> 1
b : 219.0000, 0 -> 7
a : 600.0000, 1 -> 4
a : -855.0000, 2 -> 2
a : 630.0000, 3 -> 7
a : -607.0000, 4 -> 6
b : -257.0000, 5 -> 4
a : -800.0000, 6 -> 2
a : -9.0000, 7 -> 6
b : 654.0000, 0 -> 3
