a : -406.0000, 0 -> 7
b : -791.0000, 0 -> 5
c : -927.0000, 0 -> 1
d : -584.0000, 0 -> 3
a : -227.0000, 1 -> 1
b : -269.0000, 1 -> 6
c : -447.0000, 1 -> 2
d : 641.0000, 1 -> 0
a : -181.0000, 2 -> 2
b : 187.0000, 2 -> 6
c : -603.0000, 2 -> 7
d : -111.0000, 2 -> 7
a : -666.0000, 3 -> 3
b : 210.0000, 3 -> 7
c : 477.0000, 3 -> 3
d : -979.0000, 3 -> 4
a : -435.0000, 4 -> 6
b : -529.0000, 4 -> 3
c : -821.0000, 4 -> 6
d : -457.0000, 4 -> 4
a : 262.0000, 5 -> 4
b : 748.0000, 5 -> 0
c : -375.0000, 5 -> 4
d : 324.0000, 5 -> 2
a : -335.0000, 6 -> 1
b : -229.0000, 6 -> 1
c : 887.0000, 6 -> 4
d : -561.0000, 6 -> 5
a : -992.0000, 7 -> 2
b : -526.0000, 7 -> 5
c : 115.0000, 7 -> 0
d : 739.0000, 7 -> 7
b : 357.0000, 0 -> 0
c : -89.0000, 0 -> 5
d : 683.0000, 1 -> 1
c : 300.0000, 1 -> 6
d : -920.0000, 2 -> 2
a : -965.0000, 2 -> 7
d : 813.0000, 3 -> 2
d : -239.0000, 3 -> 2
c : 627.0000, 4 -> 0
d : 363.0000, 4 -> 3
d : 841.0000, 5 -> 1
a : -680.0000, 5 -> 7
c : 339.0000, 6 -> 6
a : -870.0000, 6 -> 7
c : 633.0000, 7 -> 1
b : -34.0000, 7 -> 2
